Id,team_goals,opp_goals
M040665_Slovenia,2,0
M040665_Malta,0,2
M040666_Tanzania,1,1
M040666_Lesotho,1,1
M040667_Northern Cyprus,1,1
M040667_Padania,1,1
M040668_Zambia,0,1
M040668_Mozambique,1,0
M040669_Székely Land,3,1
M040669_Abkhazia,1,3
W006519_Spain,1,2
W006519_Brazil,2,1
W006520_Switzerland,0,4
W006520_England,4,0
M040670_Cape Verde,0,1
M040670_Uganda,1,0
M040671_Tunisia,1,0
M040671_Egypt,0,1
M040672_Zimbabwe,3,0
M040672_Liberia,0,3
M040673_Benin,1,0
M040673_Gambia,0,1
M040674_New Caledonia,2,1
M040674_Fiji,1,2
M040675_Moldova,2,2
M040675_Georgia,2,2
M040676_Mexico,1,1
M040676_United States,1,1
M040677_North Macedonia,1,2
M040677_Spain,2,1
M040678_Kosovo,1,4
M040678_Turkey,4,1
M040679_Serbia,1,1
M040679_Wales,1,1
M040680_Israel,0,3
M040680_Albania,3,0
M040681_Italy,5,0
M040681_Liechtenstein,0,5
M040682_Central African Republic,2,1
M040682_Rwanda,1,2
M040683_Algeria,1,0
M040683_Togo,0,1
M040684_Ghana,5,0
M040684_Ethiopia,0,5
M040685_Iceland,1,0
M040685_Croatia,0,1
M040686_Republic of Ireland,1,1
M040686_Austria,1,1
M040687_Finland,1,2
M040687_Ukraine,2,1
W006521_China PR,4,2
W006521_Finland,2,4
W006522_Norway,0,1
W006522_United States,1,0
M040688_Belarus,1,0
M040688_New Zealand,0,1
M040689_Iran,2,0
M040689_Uzbekistan,0,2
M040690_Latvia,1,2
M040690_Estonia,2,1
M040691_Australia,0,4
M040691_Brazil,4,0
M040692_Bhutan,0,2
M040692_Maldives,2,0
M040693_Cambodia,1,0
M040693_Afghanistan,0,1
M040694_Cameroon,0,4
M040694_Colombia,4,0
M040695_Canada,2,1
M040695_Curaçao,1,2
M040696_Costa Rica,2,1
M040696_Trinidad and Tobago,1,2
M040697_El Salvador,0,3
M040697_Ecuador,3,0
M040698_France,3,2
M040698_England,2,3
M040699_Hong Kong,1,1
M040699_North Korea,1,1
M040700_Thailand,1,1
M040700_United Arab Emirates,1,1
M040701_Peru,3,1
M040701_Jamaica,1,3
M040702_Vietnam,0,0
M040702_Jordan,0,0
M040703_Turkmenistan,1,2
M040703_Bahrain,2,1
M040704_Tajikistan,3,4
M040704_Philippines,4,3
M040705_India,1,0
M040705_Kyrgyzstan,0,1
M040706_South Africa,1,2
M040706_Zambia,2,1
M040707_Singapore,0,6
M040707_Argentina,6,0
M040708_Romania,3,2
M040708_Chile,2,3
M040709_Qatar,3,2
M040709_South Korea,2,3
M040710_Papua New Guinea,1,2
M040710_Solomon Islands,2,1
M040711_Syria,2,2
M040711_China PR,2,2
M040712_Palestine,2,1
M040712_Oman,1,2
M040713_Panama,2,2
M040713_Honduras,2,2
M040714_Indonesia,0,0
M040714_Puerto Rico,0,0
M040715_Macau,0,4
M040715_Myanmar,4,0
M040716_Malaysia,1,2
M040716_Lebanon,2,1
M040717_Nepal,0,0
M040717_Yemen,0,0
M040718_Norway,1,1
M040718_Sweden,1,1
M040719_Iraq,1,1
M040719_Japan,1,1
W006523_Sweden,1,0
W006523_Scotland,0,1
W006524_Belgium,1,1
W006524_Japan,1,1
W006525_Iceland,0,1
W006525_Brazil,1,0
W006526_Netherlands,3,0
W006526_Austria,0,3
M040720_Curaçao,0,0
M040720_Nicaragua,0,0
M040721_Russia,2,0
M040721_New Zealand,0,2
M040722_French Guiana,3,0
M040722_Barbados,0,3
M040723_Cameroon,0,2
M040723_Chile,2,0
M040724_Portugal,2,2
M040724_Mexico,2,2
M040725_Australia,2,3
M040725_Germany,3,2
M040726_Mexico,2,1
M040726_New Zealand,1,2
M040727_Russia,0,1
M040727_Portugal,1,0
M040728_Cameroon,1,1
M040728_Australia,1,1
M040729_Germany,1,1
M040729_Chile,1,1
M040730_Jamaica,1,1
M040730_French Guiana,1,1
M040731_Martinique,1,2
M040731_Curaçao,2,1
M040732_Russia,1,2
M040732_Mexico,2,1
M040733_New Zealand,0,4
M040733_Portugal,4,0
M040734_Mauritius,0,1
M040734_Angola,1,0
M040735_Martinique,0,1
M040735_French Guiana,1,0
M040736_Jamaica,1,2
M040736_Curaçao,2,1
M040737_Germany,3,1
M040737_Cameroon,1,3
M040738_Chile,1,1
M040738_Australia,1,1
M040739_Alderney,0,3
M040739_Jersey,3,0
M040740_Gotland,7,1
M040740_Frøya,1,7
M040741_Western Isles,0,3
M040741_Greenland,3,0
M040742_Guernsey,1,1
M040742_Åland Islands,1,1
M040743_Saare County,4,5
M040743_Shetland,5,4
M040744_Isle of Man,5,0
M040744_Hitra,0,5
M040745_Ynys Môn,3,0
M040745_Falkland Islands,0,3
M040746_Menorca,1,0
M040746_Orkney,0,1
M040747_Tanzania,2,0
M040747_Malawi,0,2
W006527_Hitra,1,2
W006527_Menorca,2,1
W006528_Gotland,6,0
W006528_Greenland,0,6
W006529_Jersey,2,3
W006529_Isle of Wight,3,2
W006530_Isle of Man,3,0
W006530_Ynys Môn,0,3
W006531_Åland,5,2
W006531_Western Isles,2,5
M040748_Jersey,3,3
M040748_Menorca,3,3
M040749_Orkney,3,0
M040749_Alderney,0,3
M040750_Gotland,8,0
M040750_Western Isles,0,8
M040751_Frøya,2,2
M040751_Greenland,2,2
M040752_Shetland,0,3
M040752_Guernsey,3,0
M040753_Åland Islands,0,0
M040753_Saare County,0,0
M040754_Falkland Islands,2,5
M040754_Isle of Man,5,2
M040755_Hitra,1,5
M040755_Ynys Môn,5,1
M040756_Madagascar,2,0
M040756_Seychelles,0,2
M040757_Mozambique,0,4
M040757_Zimbabwe,4,0
W006532_Gotland,2,0
W006532_Hitra,0,2
W006533_Menorca,2,1
W006533_Greenland,1,2
W006534_Ynys Môn,1,4
W006534_Åland,4,1
W006535_Isle of Wight,8,1
W006535_Gibraltar,1,8
W006536_Western Isles,2,0
W006536_Isle of Man,0,2
M040758_Hitra,2,1
M040758_Falkland Islands,1,2
M040759_Isle of Man,4,0
M040759_Ynys Môn,0,4
M040760_Guernsey,1,1
M040760_Saare County,1,1
M040761_Frøya,2,4
M040761_Western Isles,4,2
M040762_Gotland,0,1
M040762_Greenland,1,0
M040763_Orkney,0,3
M040763_Jersey,3,0
M040764_Menorca,6,0
M040764_Alderney,0,6
M040765_Malawi,0,0
M040765_Mauritius,0,0
M040766_Angola,0,0
M040766_Tanzania,0,0
M040767_Åland Islands,2,1
M040767_Shetland,1,2
M040768_Zimbabwe,0,0
M040768_Madagascar,0,0
M040769_Saint Lucia,2,1
M040769_Saint Vincent and the Grenadines,1,2
M040770_Seychelles,1,2
M040770_Mozambique,2,1
M040771_Portugal,0,0
M040771_Chile,0,0
W006537_Hitra,2,3
W006537_Greenland,3,2
W006538_Åland,0,3
W006538_Isle of Man,3,0
W006539_Western Isles,4,1
W006539_Ynys Môn,1,4
W006540_Gibraltar,0,6
W006540_Jersey,6,0
W006541_Gotland,5,1
W006541_Menorca,1,5
M040772_Orkney,3,1
M040772_Shetland,1,3
M040773_Tanzania,1,1
M040773_Mauritius,1,1
M040774_Gotland,2,3
M040774_Jersey,3,2
M040775_Greenland,1,1
M040775_Menorca,1,1
M040776_Guernsey,3,4
M040776_Isle of Man,4,3
M040777_Falkland Islands,0,3
M040777_Alderney,3,0
M040778_Ynys Môn,0,2
M040778_Åland Islands,2,0
M040779_Malawi,0,0
M040779_Angola,0,0
M040780_Saare County,4,2
M040780_Frøya,2,4
M040781_Hitra,1,1
M040781_Western Isles,1,1
M040782_Germany,4,1
M040782_Mexico,1,4
W006542_Gibraltar,0,1
W006542_Hitra,1,0
W006543_Western Isles,2,1
W006543_Greenland,1,2
W006544_Åland,2,2
W006544_Menorca,2,2
W006545_Gotland,2,1
W006545_Jersey,1,2
W006546_Isle of Man,4,2
W006546_Isle of Wight,2,4
M040783_Greenland,0,6
M040783_Isle of Man,6,0
M040784_Menorca,0,1
M040784_Guernsey,1,0
M040785_Zimbabwe,6,0
M040785_Seychelles,0,6
M040786_Mozambique,1,4
M040786_Madagascar,4,1
M040787_Dominica,2,1
M040787_Barbados,1,2
W006547_Gotland,2,1
W006547_Isle of Man,1,2
W006548_Jersey,3,1
W006548_Isle of Wight,1,3
M040788_United States,2,1
M040788_Ghana,1,2
M040789_Gambia,0,0
M040789_Guinea-Bissau,0,0
M040790_Mexico,2,1
M040790_Paraguay,1,2
M040791_Namibia,0,0
M040791_Lesotho,0,0
M040792_Botswana,1,2
M040792_Zambia,2,1
W006549_Denmark,1,2
W006549_England,2,1
M040793_Chile,0,1
M040793_Germany,1,0
M040794_Portugal,2,1
M040794_Mexico,1,2
M040795_South Africa,0,1
M040795_Tanzania,1,0
M040796_Eswatini,1,2
M040796_Zimbabwe,2,1
M040797_Barbados,1,1
M040797_Saint Lucia,1,1
M040798_Grenada,4,3
M040798_Saint Vincent and the Grenadines,3,4
M040799_Saint Vincent and the Grenadines,4,2
M040799_Barbados,2,4
M040800_Saint Lucia,0,0
M040800_Dominica,0,0
M040801_South Africa,2,0
M040801_Botswana,0,2
M040802_Namibia,1,0
M040802_Eswatini,0,1
W006550_Germany,3,1
W006550_Brazil,1,3
M040803_Lesotho,3,4
M040803_Zimbabwe,4,3
M040804_Zambia,4,2
M040804_Tanzania,2,4
M040805_Dominica,2,2
M040805_Saint Vincent and the Grenadines,2,2
M040806_Grenada,0,2
M040806_Barbados,2,0
M040807_French Guiana,2,4
M040807_Canada,4,2
M040808_Honduras,0,1
M040808_Costa Rica,1,0
M040809_South Africa,1,0
M040809_Namibia,0,1
M040810_Tanzania,0,0
M040810_Lesotho,0,0
W006551_France,2,0
W006551_Belgium,0,2
M040811_Martinique,2,0
M040811_Nicaragua,0,2
M040812_Guinea-Bissau,0,1
M040812_Gambia,1,0
M040813_United States,1,1
M040813_Panama,1,1
W006552_Netherlands,5,0
W006552_Wales,0,5
W006553_Sweden,1,0
W006553_Mexico,0,1
M040814_Curaçao,0,2
M040814_Jamaica,2,0
M040815_Mexico,3,1
M040815_El Salvador,1,3
M040816_Zambia,1,3
M040816_Zimbabwe,3,1
M040817_Costa Rica,1,1
M040817_Canada,1,1
M040818_Honduras,0,0
M040818_French Guiana,0,0
W006554_France,1,1
W006554_Norway,1,1
M040819_United States,3,2
M040819_Martinique,2,3
M040820_Panama,2,1
M040820_Nicaragua,1,2
M040821_Mexico,0,0
M040821_Jamaica,0,0
M040822_El Salvador,2,0
M040822_Curaçao,0,2
M040823_Canada,0,0
M040823_Honduras,0,0
M040824_Costa Rica,3,0
M040824_French Guiana,0,3
M040825_Thailand,3,0
M040825_North Korea,0,3
M040826_Panama,3,0
M040826_Martinique,0,3
M040827_United States,3,0
M040827_Nicaragua,0,3
M040828_Curaçao,0,2
M040828_Mexico,2,0
M040829_Jamaica,1,1
M040829_El Salvador,1,1
M040830_Thailand,0,0
M040830_Belarus,0,0
M040831_Burkina Faso,3,3
M040831_North Korea,3,3
W006555_Denmark,1,0
W006555_Belgium,0,1
W006556_Netherlands,1,0
W006556_Norway,0,1
W006557_Italy,1,2
W006557_Russia,2,1
W006558_Germany,0,0
W006558_Sweden,0,0
W006559_France,1,0
W006559_Iceland,0,1
W006560_Austria,1,0
W006560_Switzerland,0,1
M040832_United States,2,0
M040832_El Salvador,0,2
M040833_Costa Rica,1,0
M040833_Panama,0,1
W006561_England,6,0
W006561_Scotland,0,6
W006562_Spain,2,0
W006562_Portugal,0,2
M040834_Mexico,1,0
M040834_Honduras,0,1
M040835_Jamaica,2,1
M040835_Canada,1,2
W006563_Norway,0,2
W006563_Belgium,2,0
W006564_Netherlands,1,0
W006564_Denmark,0,1
W006565_Germany,2,1
W006565_Italy,1,2
W006566_Sweden,2,0
W006566_Russia,0,2
M040836_United States,2,0
M040836_Costa Rica,0,2
W006567_France,1,1
W006567_Austria,1,1
W006568_Iceland,1,2
W006568_Switzerland,2,1
M040837_Mexico,0,1
M040837_Jamaica,1,0
W006569_Scotland,1,2
W006569_Portugal,2,1
W006570_England,2,0
W006570_Spain,0,2
W006571_Netherlands,2,1
W006571_Belgium,1,2
W006572_Norway,0,1
W006572_Denmark,1,0
W006573_Russia,0,2
W006573_Germany,2,0
W006574_Sweden,2,3
W006574_Italy,3,2
M040838_Ecuador,3,1
M040838_Trinidad and Tobago,1,3
M040839_United States,2,1
M040839_Jamaica,1,2
W006575_Switzerland,1,1
W006575_France,1,1
W006576_Iceland,0,3
W006576_Austria,3,0
W006577_Scotland,1,0
W006577_Spain,0,1
W006578_Portugal,1,2
W006578_England,2,1
W006579_United States,0,1
W006579_Australia,1,0
W006580_Brazil,1,1
W006580_Japan,1,1
W006581_Netherlands,2,0
W006581_Sweden,0,2
W006582_United States,4,3
W006582_Brazil,3,4
W006583_England,1,0
W006583_France,0,1
W006584_Austria,0,0
W006584_Spain,0,0
W006585_Germany,1,2
W006585_Denmark,2,1
W006586_Japan,2,4
W006586_Australia,4,2
W006587_Netherlands,3,0
W006587_England,0,3
W006588_Australia,6,1
W006588_Brazil,1,6
W006589_United States,3,0
W006589_Japan,0,3
W006590_Denmark,0,0
W006590_Austria,0,0
W006591_Lithuania,0,0
W006591_Estonia,0,0
M040840_Zambia,0,0
M040840_Ethiopia,0,0
W006592_Latvia,3,0
W006592_Estonia,0,3
W006593_Lithuania,1,1
W006593_Latvia,1,1
W006594_Netherlands,4,2
W006594_Denmark,2,4
M040841_Rwanda,2,1
M040841_Sudan,1,2
W006595_Thailand,3,2
W006595_Myanmar,2,3
W006596_Malaysia,1,2
W006596_Philippines,2,1
M040842_Andorra,0,1
M040842_Qatar,1,0
W006597_Philippines,0,3
W006597_Vietnam,3,0
W006598_Malaysia,0,5
W006598_Myanmar,5,0
M040843_India,2,1
M040843_Mauritius,1,2
W006599_Vietnam,3,1
W006599_Myanmar,1,3
W006600_Malaysia,0,6
W006600_Thailand,6,0
M040844_Malaysia,1,2
M040844_Syria,2,1
M040845_Mauritius,1,1
M040845_Saint Kitts and Nevis,1,1
W006601_Myanmar,6,0
W006601_Philippines,0,6
W006602_Vietnam,1,1
W006602_Thailand,1,1
M040846_Qatar,2,1
M040846_Turkmenistan,1,2
M040847_India,1,1
M040847_Saint Kitts and Nevis,1,1
M040848_Trinidad and Tobago,1,2
M040848_Jamaica,2,1
W006603_Thailand,3,1
W006603_Philippines,1,3
W006604_Malaysia,0,6
W006604_Vietnam,6,0
M040849_Iraq,1,1
M040849_Syria,1,1
M040850_Bahrain,0,0
M040850_Jordan,0,0
M040851_Myanmar,1,0
M040851_Malaysia,0,1
M040852_United Arab Emirates,2,1
M040852_Saudi Arabia,1,2
M040853_Oman,2,0
M040853_Afghanistan,0,2
M040854_Peru,2,1
M040854_Bolivia,1,2
M040855_Luxembourg,1,0
M040855_Belarus,0,1
M040856_Niger,0,2
M040856_Togo,2,0
M040857_Singapore,1,1
M040857_Hong Kong,1,1
M040858_Abkhazia,1,2
M040858_Donetsk PR,2,1
M040859_Venezuela,0,0
M040859_Colombia,0,0
M040860_Syria,3,1
M040860_Qatar,1,3
M040861_Uganda,1,0
M040861_Egypt,0,1
M040862_Thailand,1,2
M040862_Iraq,2,1
M040863_South Korea,0,0
M040863_Iran,0,0
M040864_Switzerland,3,0
M040864_Andorra,0,3
M040865_Uruguay,0,0
M040865_Argentina,0,0
M040866_Kenya,1,1
M040866_Mauritania,1,1
M040867_Portugal,5,1
M040867_Faroe Islands,1,5
M040868_Hungary,3,1
M040868_Latvia,1,3
M040869_Guinea,3,2
M040869_Libya,2,3
M040870_Greece,0,0
M040870_Estonia,0,0
M040871_France,4,0
M040871_Netherlands,0,4
M040872_Belgium,9,0
M040872_Gibraltar,0,9
M040873_Brazil,2,0
M040873_Ecuador,0,2
M040874_Bulgaria,3,2
M040874_Sweden,2,3
M040875_Chile,0,3
M040875_Paraguay,3,0
M040876_China PR,1,0
M040876_Uzbekistan,0,1
M040877_Cyprus,3,2
M040877_Bosnia and Herzegovina,2,3
M040878_Japan,2,0
M040878_Australia,0,2
M040879_Tunisia,2,1
M040879_DR Congo,1,2
M040880_Cape Verde,2,1
M040880_South Africa,1,2
M040881_Czech Republic,1,2
M040881_Germany,2,1
M040882_Denmark,4,0
M040882_Poland,0,4
M040883_United States,0,2
M040883_Costa Rica,2,0
M040884_Lithuania,0,3
M040884_Scotland,3,0
M040885_Malta,0,4
M040885_England,4,0
M040886_Mexico,1,0
M040886_Panama,0,1
M040887_Morocco,6,0
M040887_Mali,0,6
M040888_New Zealand,6,1
M040888_Solomon Islands,1,6
M040889_Nigeria,4,0
M040889_Cameroon,0,4
M040890_Norway,2,0
M040890_Azerbaijan,0,2
M040891_Romania,1,0
M040891_Armenia,0,1
M040892_San Marino,0,3
M040892_Northern Ireland,3,0
M040893_Slovakia,1,0
M040893_Slovenia,0,1
M040894_Trinidad and Tobago,1,2
M040894_Honduras,2,1
M040895_Kazakhstan,0,3
M040895_Montenegro,3,0
M040896_Ghana,1,1
M040896_Congo,1,1
M040897_Albania,2,0
M040897_Liechtenstein,0,2
M040898_Ukraine,2,0
M040898_Turkey,0,2
M040899_Canada,2,0
M040899_Jamaica,0,2
M040900_Croatia,1,0
M040900_Kosovo,0,1
M040901_Gabon,0,3
M040901_Ivory Coast,3,0
M040902_Georgia,1,1
M040902_Republic of Ireland,1,1
M040903_Indonesia,0,0
M040903_Fiji,0,0
M040904_Israel,0,1
M040904_North Macedonia,1,0
M040905_Mozambique,1,1
M040905_Kenya,1,1
M040906_Senegal,0,0
M040906_Burkina Faso,0,0
M040907_Serbia,3,0
M040907_Moldova,0,3
M040908_Spain,3,0
M040908_Italy,0,3
M040909_Finland,1,0
M040909_Iceland,0,1
M040910_Wales,1,0
M040910_Austria,0,1
M040911_Zambia,3,1
M040911_Algeria,1,3
M040912_Belarus,0,4
M040912_Sweden,4,0
M040913_Equatorial Guinea,1,2
M040913_Benin,2,1
M040914_Estonia,1,0
M040914_Cyprus,0,1
M040915_Faroe Islands,1,0
M040915_Andorra,0,1
M040916_France,0,0
M040916_Luxembourg,0,0
M040917_Gibraltar,0,4
M040917_Bosnia and Herzegovina,4,0
M040918_Greece,1,2
M040918_Belgium,2,1
M040919_Hungary,0,1
M040919_Portugal,1,0
M040920_Netherlands,3,1
M040920_Bulgaria,1,3
M040921_Latvia,0,3
M040921_Switzerland,3,0
M040922_Montenegro,1,0
M040922_Romania,0,1
M040923_Malawi,1,0
M040923_Togo,0,1
M040924_Slovenia,4,0
M040924_Lithuania,0,4
M040925_Scotland,2,0
M040925_Malta,0,2
M040926_Northern Ireland,2,0
M040926_Czech Republic,0,2
M040927_Libya,1,0
M040927_Guinea,0,1
M040928_Poland,3,0
M040928_Kazakhstan,0,3
M040929_England,2,1
M040929_Slovakia,1,2
M040930_Cameroon,1,1
M040930_Nigeria,1,1
M040931_Azerbaijan,5,1
M040931_San Marino,1,5
M040932_Armenia,1,4
M040932_Denmark,4,1
M040933_Germany,6,0
M040933_Norway,0,6
M040934_Cambodia,1,2
M040934_Vietnam,2,1
M040935_Ecuador,1,2
M040935_Peru,2,1
M040936_Costa Rica,1,1
M040936_Mexico,1,1
M040937_DR Congo,2,2
M040937_Tunisia,2,2
M040938_Congo,1,5
M040938_Ghana,5,1
M040939_Colombia,1,1
M040939_Brazil,1,1
M040940_Burkina Faso,2,2
M040940_Senegal,2,2
M040941_Australia,2,1
M040941_Thailand,1,2
M040942_Bhutan,0,2
M040942_Palestine,2,0
M040943_Bahrain,5,0
M040943_Taiwan,0,5
M040944_Austria,1,1
M040944_Georgia,1,1
M040945_Egypt,1,0
M040945_Uganda,0,1
M040946_Argentina,1,1
M040946_Venezuela,1,1
M040947_Algeria,0,1
M040947_Zambia,1,0
M040948_Bolivia,1,0
M040948_Chile,0,1
M040949_Saudi Arabia,1,0
M040949_Japan,0,1
M040950_Singapore,1,1
M040950_Turkmenistan,1,1
M040951_Iran,2,2
M040951_Syria,2,2
M040952_Solomon Islands,2,2
M040952_New Zealand,2,2
M040953_South Africa,1,2
M040953_Cape Verde,2,1
M040954_Turkey,1,0
M040954_Croatia,0,1
M040955_Uzbekistan,0,0
M040955_South Korea,0,0
M040956_Qatar,1,2
M040956_China PR,2,1
M040957_Philippines,2,2
M040957_Yemen,2,2
M040958_Paraguay,1,2
M040958_Uruguay,2,1
M040959_Panama,3,0
M040959_Trinidad and Tobago,0,3
M040960_Oman,5,0
M040960_Maldives,0,5
M040961_Nepal,1,2
M040961_Tajikistan,2,1
M040962_Moldova,0,2
M040962_Wales,2,0
M040963_Iceland,2,0
M040963_Ukraine,0,2
M040964_Mauritania,0,2
M040964_Niger,2,0
M040965_Malaysia,1,1
M040965_Hong Kong,1,1
M040966_North Macedonia,1,1
M040966_Albania,1,1
M040967_Macau,0,2
M040967_India,2,0
M040968_Liechtenstein,0,8
M040968_Spain,8,0
M040969_Kosovo,0,1
M040969_Finland,1,0
M040970_North Korea,2,2
M040970_Lebanon,2,2
M040971_Jordan,4,1
M040971_Afghanistan,1,4
M040972_Ivory Coast,1,2
M040972_Gabon,2,1
M040973_Italy,1,0
M040973_Israel,0,1
M040974_Republic of Ireland,0,1
M040974_Serbia,1,0
M040975_Iraq,1,0
M040975_United Arab Emirates,0,1
M040976_Mali,0,0
M040976_Morocco,0,0
M040977_Honduras,1,1
M040977_United States,1,1
W006605_Zimbabwe,4,0
W006605_Madagascar,0,4
W006606_Namibia,4,0
W006606_Botswana,0,4
W006607_Zambia,6,3
W006607_Malawi,3,6
W006608_Mauritius,0,3
W006608_Eswatini,3,0
W006609_Faroe Islands,0,8
W006609_Czech Republic,8,0
W006610_Kenya,5,2
W006610_Mozambique,2,5
W006611_South Africa,3,0
W006611_Lesotho,0,3
W006612_Madagascar,3,6
W006612_Malawi,6,3
W006613_Albania,1,4
W006613_Switzerland,4,1
W006614_Poland,4,1
W006614_Belarus,1,4
W006615_Norway,4,1
W006615_Northern Ireland,1,4
W006616_Ukraine,1,1
W006616_Croatia,1,1
W006617_Italy,5,0
W006617_Moldova,0,5
W006618_France,1,0
W006618_Chile,0,1
W006619_South Africa,3,1
W006619_Namibia,1,3
W006620_Zimbabwe,1,1
W006620_Zambia,1,1
W006621_Mozambique,2,2
W006621_Eswatini,2,2
W006622_Lesotho,0,3
W006622_Botswana,3,0
W006623_Australia,2,1
W006623_Brazil,1,2
W006624_Kenya,11,0
W006624_Mauritius,0,11
W006625_United States,3,1
W006625_New Zealand,1,3
W006626_Germany,6,0
W006626_Slovenia,0,6
W006627_Zimbabwe,3,3
W006627_Malawi,3,3
W006628_Zambia,7,1
W006628_Madagascar,1,7
W006629_South Africa,1,1
W006629_Botswana,1,1
W006630_Namibia,1,2
W006630_Lesotho,2,1
W006631_Kazakhstan,0,1
W006631_Wales,1,0
W006632_Iceland,8,0
W006632_Faroe Islands,0,8
W006633_France,3,1
W006633_Spain,1,3
W006634_Kenya,1,0
W006634_Eswatini,0,1
W006635_Mauritius,0,3
W006635_Mozambique,3,0
W006636_Croatia,0,2
W006636_Sweden,2,0
W006637_Serbia,0,4
W006637_Austria,4,0
W006638_Belgium,12,0
W006638_Moldova,0,12
W006639_Czech Republic,0,1
W006639_Germany,1,0
W006640_Australia,3,2
W006640_Brazil,2,3
W006641_Hungary,1,6
W006641_Denmark,6,1
W006642_Romania,0,1
W006642_Italy,1,0
W006643_Norway,6,1
W006643_Slovakia,1,6
W006644_Switzerland,2,1
W006644_Poland,1,2
W006645_Belarus,1,0
W006645_Albania,0,1
W006646_England,6,0
W006646_Russia,0,6
W006647_Northern Ireland,0,2
W006647_Republic of Ireland,2,0
W006648_United States,5,0
W006648_New Zealand,0,5
W006649_Zimbabwe,4,0
W006649_Kenya,0,4
W006650_Zambia,3,3
W006650_South Africa,3,3
W006651_Zambia,1,1
W006651_Kenya,1,1
W006652_Zimbabwe,1,2
W006652_South Africa,2,1
M040978_Macau,3,1
M040978_Laos,1,3
M040979_Armenia,1,6
M040979_Poland,6,1
M040980_Qatar,3,1
M040980_Singapore,1,3
M040981_Northern Ireland,1,3
M040981_Germany,3,1
M040982_Montenegro,0,1
M040982_Denmark,1,0
M040983_Malta,1,1
M040983_Lithuania,1,1
M040984_Iraq,2,1
M040984_Kenya,1,2
M040985_Iran,2,0
M040985_Togo,0,2
M040986_Hong Kong,4,0
M040986_Laos,0,4
M040987_England,1,0
M040987_Slovenia,0,1
M040988_Colombia,1,2
M040988_Paraguay,2,1
M040989_Chile,2,1
M040989_Ecuador,1,2
M040990_Myanmar,1,3
M040990_Thailand,3,1
M040991_Bolivia,0,0
M040991_Brazil,0,0
M040992_Azerbaijan,1,2
M040992_Czech Republic,2,1
M040993_San Marino,0,8
M040993_Norway,8,0
M040994_Argentina,0,0
M040994_Peru,0,0
M040995_Scotland,1,0
M040995_Slovakia,0,1
M040996_Syria,1,1
M040996_Australia,1,1
M040997_Taiwan,4,2
M040997_Mongolia,2,4
M040998_Venezuela,0,0
M040998_Uruguay,0,0
M040999_Romania,3,1
M040999_Kazakhstan,1,3
M041000_Austria,3,2
M041000_Serbia,2,3
M041001_Croatia,1,1
M041001_Finland,1,1
M041002_Georgia,0,1
M041002_Wales,1,0
M041003_Republic of Ireland,2,0
M041003_Moldova,0,2
M041004_Italy,1,1
M041004_North Macedonia,1,1
M041005_Japan,2,1
M041005_New Zealand,1,2
M041006_Kosovo,0,2
M041006_Ukraine,2,0
M041007_Liechtenstein,0,1
M041007_Israel,1,0
M041008_Mauritania,0,1
M041008_Comoros,1,0
M041009_Spain,3,0
M041009_Albania,0,3
M041010_Turkey,0,3
M041010_Iceland,3,0
M041011_United States,4,0
M041011_Panama,0,4
M041012_Mali,0,0
M041012_Ivory Coast,0,0
M041013_Mexico,3,1
M041013_Trinidad and Tobago,1,3
M041014_Andorra,0,2
M041014_Portugal,2,0
M041015_Belarus,1,3
M041015_Netherlands,3,1
M041016_Bosnia and Herzegovina,3,4
M041016_Belgium,4,3
M041017_Bulgaria,0,1
M041017_France,1,0
M041018_Cameroon,2,0
M041018_Algeria,0,2
M041019_Cape Verde,0,2
M041019_Senegal,2,0
M041020_Costa Rica,1,1
M041020_Honduras,1,1
M041021_Grenada,1,0
M041021_Guyana,0,1
M041022_Saudi Arabia,5,2
M041022_Jamaica,2,5
M041023_Libya,1,2
M041023_DR Congo,2,1
M041024_Morocco,3,0
M041024_Gabon,0,3
M041025_Nigeria,1,0
M041025_Zambia,0,1
M041026_Russia,4,2
M041026_South Korea,2,4
M041027_Cyprus,1,2
M041027_Greece,2,1
M041028_South Africa,3,1
M041028_Burkina Faso,1,3
M041029_Sweden,8,0
M041029_Luxembourg,0,8
M041030_Switzerland,5,2
M041030_Hungary,2,5
M041031_Tanzania,1,1
M041031_Malawi,1,1
M041032_Uganda,0,0
M041032_Ghana,0,0
M041033_Guinea,1,4
M041033_Tunisia,4,1
M041034_Faroe Islands,0,0
M041034_Latvia,0,0
M041035_Gibraltar,0,6
M041035_Estonia,6,0
M041036_Slovakia,3,0
M041036_Malta,0,3
M041037_Denmark,1,1
M041037_Romania,1,1
M041038_Egypt,2,1
M041038_Congo,1,2
M041039_El Salvador,1,0
M041039_Canada,0,1
M041040_Germany,5,1
M041040_Azerbaijan,1,5
M041041_Kazakhstan,1,1
M041041_Armenia,1,1
M041042_Lithuania,0,1
M041042_England,1,0
M041043_Norway,1,0
M041043_Northern Ireland,0,1
M041044_Poland,4,2
M041044_Montenegro,2,4
M041045_Slovenia,2,2
M041045_Scotland,2,2
M041046_Thailand,1,0
M041046_Kenya,0,1
M041047_Czech Republic,5,0
M041047_San Marino,0,5
M041048_Albania,0,1
M041048_Italy,1,0
M041049_Equatorial Guinea,3,1
M041049_Mauritius,1,3
M041050_Finland,2,2
M041050_Turkey,2,2
M041051_Iceland,2,0
